"fl_date","origin","avg_arr_delay","avg_dep_delay","num_of_flights"
"2019-03-05","ATL",1.5595026642984,6.18916518650089,1131
"2019-03-06","ATL",-1.64872021182701,2.92321270962048,1135
"2019-03-07","ATL",0.2521815008726,5.90853658536585,1154
"2019-03-08","ATL",0.970460469157255,6.2421875,1155
"2019-03-09","ATL",4.98895027624309,9.55077262693157,915
"2019-03-10","ATL",5.65451230628988,11.5714285714286,1109
"2019-03-11","ATL",2.31881533101045,7.62641181581234,1157
"2019-03-12","ATL",-1.61946902654867,3.86042402826855,1140
"2019-03-13","ATL",-0.962399283795882,5.30686886708296,1142
"2019-03-14","ATL",7.99825783972125,14.0982608695652,1160
"2019-03-15","ATL",5.5398773006135,10.4238468233246,1159
"2019-03-16","ATL",-3.93605292171996,4.83461962513782,916
"2019-03-17","ATL",-5.69990933816863,4.04895738893926,1110
